bkID,Title,Maintext,coding,filsts,updated_by
49927,"Biopesticides in horticultural crops","<001>Biopesticides in horticultural crops\u001e<002>Rajeshwari R.;Vikram, Appanna [Editors]\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>R. Rajeshwari [Editor].;Appanna, Vikram [Editor]\u001e<008>\u001e<009>Oxon, London ; Florida, USA\u001e<0010>Narendra Publishing House : CRC Press\u001e<0011>2022\u001e<0012>\u001e<0013>xi, 249 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>24 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes references.\u001e<0019>9781032152776\u001e<0020>Horticultural crops--Diseases and pests--Control.;Agricultural pests.;Pest management.;Biopesticides, Use of--Horticulture.;Horticulture.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>635.92 B6159 2022\u001e<0026>MLIB00031489\u001e<0027>English\u001e<0028>Reserve Section\u001e<0029>31489\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Preface -- 1: Innovations, Commercialization and Registration of Biopesticides -- 2: Biorationals and Biopesticides for Disease Management of Horticultural Crops -- 3: Trichogenic Membrane Nanoemulsion Formulations - Novel Biopesticides for Crop Disease Management -- 4: Bootlenecks for the Promotion and Adaptation of Biopesticides in India -- 5: Formulations and Delivery Systems of Trichoderma -- 6: Extension of Shelf Life in Formulations of Fungal Bioagents -- 7: Current Scenario on Use of Pseudomonas spp. in Horticulture -- 8: Bio-Formulations as a Component of IDM of Blight and Wilt in Pomegranate -- 9: Potential of Entomopathogenic Nematodes -- 10: Recent Advances in Mass Production, Formulation and Field Application of Entomopathogenic Nematodes -- 11: Commercialization and Practical Utilization of Entomopathogenic Nematodes -- 12: Entomopathogenic Fungi: Opportunities and Limitations in Horticultural Crops -- 13: Entomopathogenic Fungi: A Biological Weapon for Pest Management -- 14: Recent Advances in Bacillus thuringiensis Formulations -- 15: Role of Actinomycetes in Insects pest and Plant -- 16: Synergistic and Antagonistic Response of Bioagents -- 17: Mass Production of the Nuclear Polyhedrosis Virus (NPV) of Helicoverpa armigera and Spodoptera litura -- 18: Volatiles as Bioformulations in Agriculture -- 19: Isolation, Identification and Selection of Potential Antagonists -- 20: Mass Production and Formulation of Antagonists -- 21: Isolation, Culturing, Mass Production and Formulation of Entomopathogens Nematodes -- 22: Mass Production and Formulation of Entomopathogens\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031489.jpg\u001e","GC-EPM","","geo"
49929,"Land policy and farm management in agriculture","<001>Land policy and farm management in agriculture\u001e<002>Felix Brown\u001e<003>\u001e<004>Brown, Felix\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>London, United Kingdom\u001e<0010>Vintage Press Ltd\u001e<0011>2023\u001e<0012>First edition.\u001e<0013>x, 306 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>24 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9781912859504\u001e<0020>Farm management.;Agriculture--Economic aspects.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>630.68 B87717 2023\u001e<0026>MLIB00031472\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31472\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Preface -- 1. Current Land Policy -- 2. The Status of the Agro-Processing Industry -- 3. Global Strategy to Improve Agricultural and Rural Statistics -- 4. Farm Business Management -- 5. Farm Management Development of Modern Agriculture -- 6. Land and Farm Resources -- 7. Implementation of the Farming Systems Development Approach -- Bibliography -- Index\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031472.jpg\u001e","GC-FMS","","geo"
49930,"Farm structures: factors and considerations","<001>Farm structures: factors and considerations\u001e<002>Nekesah T. Wafullah\u001e<003>\u001e<004>Wafullah, Nekesah T.\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Ontario, Canada\u001e<0010>Delve Publishing\u001e<0011>2023\u001e<0012>\u001e<0013>xix, 248 pages.\u001e<0014>Illustrations, figures and tables (colored).\u001e<0015>24 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781774695180\u001e<0020>Farm buildings.;Farm management.;Farming systems.;Agricultural structures.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>631.2 W128 2023\u001e<0026>MLIB00031471\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31471\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Farm Structures -- Chapter 2: Farmstead Planning -- Chapter 3: Building Materials -- Chapter 4: Elements of Farm Building Construction -- Chapter 5: Building Production -- Chapter 6: Types of Farm Buildings -- References -- Index\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031471.jpg\u001e","GC-FMS","","geo"
49931,"Role of genetic engineering in insect pest management","<001>Role of genetic engineering in insect pest management\u001e<002>Henry Hatfield\u001e<003>\u001e<004>Hatfield, Henry\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Delaware, USA\u001e<0010>American Academic Publisher\u001e<0011>2024\u001e<0012>\u001e<0013>ix, 286 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>24 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index\u001e<0019>9781666867176\u001e<0020>Agricultural pests--Control.;Insect pests--Management.;Crops--Genetic engineering.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>632.7 H362 2024\u001e<0026>MLIB00031480\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31480\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Biotechnological Approaches for Insect Pest Management -- Chapter 2: Genetic Control of Insect Pests through Insect Technique -- Chapter 3:Biotechnological and Molecular Approaches in the Management of Non-Insect Pests of Crop Plants -- Chapter 4: Role of Genetically Modified Insect-Resistant Crops in IPM: Agricultural, Ecological and Evolutionary Implications -- Chapter 5: Breeding for Disease and Insect- Pest Resistance -- Chapter 6: Host-Plant Resistance in Pest Management -- Chapter 7: Potential and Utilization of Plant Products in Pest Control\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031480.jpg\u001e","GC-EPM","","geo"
49933,"Agriculture and organic farming","<001>Agriculture and organic farming\u001e<002>Vibhuti Singh Jhala [Editor]\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>Jhala, Vibhuti Singh [Editor]\u001e<008>\u001e<009>New Delhi, India\u001e<0010>Random Publications LLP\u001e<0011>2022\u001e<0012>\u001e<0013>vi, 314 pages\u001e<0014>Illustrations, figures and tables.\u001e<0015>24 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9789390780228\u001e<0020>Agriculture.;Organic farming.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>631.584 A2787 2022\u001e<0026>MLIB00031488\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31488\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Preface -- 1. Need of Organic Farming -- 2. Organic Agriculture -- 3. Concentrated Organic Manures -- 4. Culmination and Interest in Organic Agriculture -- 5. Organic Farming: Principles and Practices -- 6. Organic Farming Systems -- 7. Insects Management on Organic Farms -- 8. Perspectives for Development of Organic Farming -- 9. Biofertilizers and Organic Farming -- 10. Economics and Nutrition of Organic Farming -- 11: Organic Gardening -- Bibliography -- Index\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031488.jpg\u001e","GC-AGR","","geo"
49934,"Advanced techniques for collecting statistical data","<001>Advanced techniques for collecting statistical data\u001e<002>Olga Moreira [Editor]\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>Moreira, Olga [Editor].\u001e<008>\u001e<009>Ontario, Canada\u001e<0010>Arcler Press\u001e<0011>2023\u001e<0012>\u001e<0013>xxiii, 385 pages.\u001e<0014>Includes figures and tables.\u001e<0015>24 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781774694978\u001e<0020>Statistical methods.;Research.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>001.422 A2442 2023\u001e<0026>MLIB00031486\u001e<0027>English\u001e<0028>Reserve Section\u001e<0029>31486\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>List of Contributors -- List of Abbreviations -- Preface -- Chapter 1- Series: Practical Guidance to Qualitative Research. Part 1. Introduction -- Chapter 2 - Practical Guidance to Qualitative Research. Series: Part 2: Context, Research Questions and Designs  -- Chapter 3 - Series: Practical Guidance to Qualitative Research. Part 3: Sampling, Data Collection and Analysis -- Chapter 4 - Series: Practical Guidance to Qualitative Research. Part 4: Trustworthiness and Publishing -- Chapter 5 - Participant Observation as a Data Collection Method -- Chapter 6 - Attitudes towards Participation in a Passive Data Collection Experiment -- Chapter 7 - An Integrative Review on Methodological Considerations in Mental Health Research - Design, Sampling, Data Collection, Procedure and Quality Assurance -- Chapter 8 -Wiki Surveys: Open and Quantifiable Social Data Collection -- Chapter 9 - Toward a Standard Sampling Methodology on Online Social Networks: Collecting Global Trends on Twitter -- Chapter 10 - Mobile Data Collection: Smart but not (Yet) Smart Enough -- Chapter 11 - Comparing a Mobile Phone Automated System With a paper and Email Data Collection System: Substudy Within a Randomized Controlled Trial -- Chapter 12 - Big Data Collection and Object Participation Willingess: An Analytical Framework from the Perspective of Value Balance -- Chapter 13: Research on Computer Simulation Big Data Intelligent Collection and Analysis of System  -- Chapter 14 - Development of a Mobile Application from Smart Clinical Trial Subject Data Collection and Management -- Chapter 15 -The CoronaSurveys System for COVID-19 Incidence Data Collection and Processing -- Chapter 16 - Artificial Intelligence Based Body Sensor Network Framework-Narrative Review: Proposing an End-to-End Framework using Wearable Sensors, Real-Time Location Systems and Artificial Intelligence/Machine Learning Algorithms for Data Collection, Data Mining and Knowledge Discovery in Sports and Healthcare -- Chapter 17 - DAViS: a Unified Solution for Data Collection, Analyzation, and Visualization in Real-time Stock Market Prediction -- Index\u001e<0034>Advanced Techniques for Collecting Statistical Data is an edited book consisting of 17 contemporaneous open-access articles focused on data collection methods, from qualitative research techniques to automated data collection systems. The first chapters include a practical guide to designing, sampling, and collecting qualitative research data. The second part of the book is devoted to data mining of information collected from clinical and social studies surveys, as well as from social media. The final chapters reflect on current efforts to optimize and automate data collection procedures. This book also includes new methodologies based on automatic data collection and analysis systems based on smartphone technology and artificial intelligence, as well as their application in clinical research, sociology, stock market prediction and other fields. This book is intended to reach an academic audience ranging from undergraduate students to junior researchers. -- Provided by publisher.\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031486.jpg\u001e","GC-STA","","geo"
49935,"Economic theories of development and planning","<001>Economic theories of development and planning\u001e<002>Simone Rodgers\u001e<003>\u001e<004>Rodgers, Simone\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Delaware, USA\u001e<0010>American Academic Publisher Inc.\u001e<0011>2024\u001e<0012>\u001e<0013>ix, 288 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9781666869699\u001e<0020>Economic development.;Economic development--Planning.;Economic theories--Planing.;Economic theories--Development.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>338.91 R6912 2024\u001e<0026>MLIB00031523\u001e<0027>English\u001e<0028>Circulation Section\u001e<0029>31523\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Introduction -- Chapter 2: Development Models of Economy under Developing Country -- Chapter 3: Balanced and Unbalanced Growth Theory for Underdeveloped Countries -- Chapter 4: Market Economy and Planning Development -- Chapter 5: Development of Economic Planning resources Mobilization and Allocation\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031523.jpg\u001e","GC-ECO","","geo"
49936,"Linear algebra: a modern introduction","<001>Linear algebra: a modern introduction\u001e<002>Thomas Baxter\u001e<003>\u001e<004>Baxter,Thomas\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Delaware, USA\u001e<0010>Kaufman Press\u001e<0011>2022\u001e<0012>\u001e<0013>xii, 329 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9781666889154\u001e<0020>Linear algebra.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>512.5 B3552 2022\u001e<0026>MLIB00031508\u001e<0027>English\u001e<0028>Reserve Section\u001e<0029>31508\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Linear Algebra -- Chapter 2: Linear Transformation -- Chapter 3: Computation of Determinant -- Chapter 4: Principle of Linear Algebra -- Chapter 5: Linear Differential System -- Chapter 6: Linear Operators -- Chapter 7: Linear Equations -- Chapter 8: Properties of Matrix Multiplication -- Chapter 9: Binary Relation and Operations -- Chapter 10: Laplace Transforms -- Chapter 11: Linear Systems -- Chapter 12: Single Matrix -- Bibliography -- Index\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031508.jpg\u001e","GC-ALG","","geo"
49937,"Application of quantitative genetics in plant breeding","<001>Application of quantitative genetics in plant breeding\u001e<002>Adrian O`donnell\u001e<003>\u001e<004>O`donnell, Adrian\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Delaware, USA\u001e<0010>American Academic Publisher\u001e<0011>2024\u001e<0012>\u001e<0013>xii, 290 pages\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9781666867565\u001e<0020>Crops--Genetics.;Plant breeding.;Quantitative genetics.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>631.53 O261 2024\u001e<0026>MLIB00031524\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31524\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Introduction -- Chapter 2: Plant Breeding and Genetics Engineering -- Chapter 3: Techniques of Plant Breeding -- Chapter 4: Methods of Plant Breeding -- Chapter 5: Gene Expression -- Chapter 6: Changes in Chromosome -- Chapter 7: Genetic Variation and Plant Breeding -- Bibliography -- Index\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031524.jpg\u001e","GC-GEN","","geo"
49938,"Role of modern technology in agriculture","<001>Role of modern technology in agriculture\u001e<002>George Kandel\u001e<003>\u001e<004>Kandel, George\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Delaware, USA\u001e<0010>American Academic Publisher\u001e<0011>2024\u001e<0012>\u001e<0013>vi, 312 pages\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9781666868180\u001e<0020>Agriculture.;Agricultural innovations.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>338.16 K1621 2024\u001e<0026>MLIB00031502\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31502\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Farm Machines -- Chapter 2: Crop Sensors -- Chapter 3: Use of GPS in Fields Documentation -- Chapter 4: Anaerobic Biotechnology.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031502.jpg\u001e","GC-AGR","","geo"
49939,"Biochemistry and plant breeding","<001>Biochemistry and plant breeding\u001e<002>Leonard Wilkins\u001e<003>\u001e<004>Wilkins, Leonard\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>London, United kingdom\u001e<0010>ED-Tech Press Inc.\u001e<0011>2021\u001e<0012>\u001e<0013>ix, 344 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>9781788826099\u001e<0020>Plant biochemistry.;Biochemistry.;Botanical chemistry.;Plant molecular biology.;Plant propagation.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>631.52 W684 2021\u001e<0026>MLIB00031520\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31520\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1: Plant Biochemistry and Soils -- Chapter 2: Mineral Elements and Nutrient Quality in Plants -- Chapter 3: Photosynthesis and Responses to Light -- Chapter 4: Plant Metabolism and Nutrition -- Chapter 5: Substances Across Membranes in Plant Transpiration --  Chapter 6: Methods of Plant Breeding -- Chapter 7: Genetic Modification of Plants Breeding -- Chapter 8: Model of Plant Cell Wall and Tissue Culture -- Chapter 9: Hybridzing Plants -- Chapter 10: Technique of Cross-Breeding in Plants\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031520.jpg\u001e","GC-PLA","","geo"
